property_id,zipcode_freq,property_max_guests,property_bathrooms,property_bedrooms,property_beds,host_id_freq,host_for_x_months,host_response_rate,host_nr_listings,booking_price_covers,booking_min_nights,booking_max_nights,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,booking_cancel_policy,reviews_num,reviews_rating,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,target,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,property_type_infrequent_sklearn,property_room_type_Private room,property_room_type_Shared room,brussels,antwerp,host_near_property,extra_score,host_verified_score,amenities_score,last_updated_in_months
2997,0.1485758275596612,8,1.0,3.0,3.0,0.0001539645881447,27,100.0,1.0,1,7,30,0,0,0,0,4,3,80.0,8.0,7.0,9.0,9.0,9.0,8.0,0.18,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,16.0,9
2998,0.0363356428021555,8,2.0,4.0,6.0,0.0001539645881447,27,100.0,1.0,1,3,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,19.0,5
2999,0.042802155504234,2,1.0,1.0,1.0,0.0001539645881447,59,80.0,1.0,2,2,1125,30,60,90,365,4,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,1
3000,0.0391070053887605,2,1.0,1.0,2.0,0.0001539645881447,27,100.0,1.0,1,2,1125,0,10,26,301,2,13,89.0,10.0,9.0,10.0,10.0,9.0,9.0,0.59,42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,10
3001,0.0988452655889145,2,1.0,0.0,2.0,0.0001539645881447,59,75.0,1.0,1,2,1125,0,0,0,251,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0,1
3002,0.048960739030023,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,3,1125,0,0,0,251,3,6,97.0,10.0,10.0,10.0,10.0,8.0,9.0,0.48,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,19.0,0
3003,0.0988452655889145,3,1.5,1.0,2.0,0.0001539645881447,59,100.0,1.0,1,1,1125,0,8,23,46,4,1,100.0,10.0,10.0,10.0,10.0,8.0,9.0,1.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,0
3004,0.0409545804464973,8,1.5,4.0,5.0,0.0001539645881447,59,100.0,1.0,1,2,1125,0,2,12,221,3,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.13,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,19.0,0
3005,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,59,100.0,1.0,1,2,1125,10,25,29,29,3,16,91.0,10.0,9.0,9.0,10.0,9.0,10.0,2.45,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,13.0,0
3006,0.0988452655889145,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,2,2,5,6,6,6,7,3,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,7.0,10.0,0
3007,0.0700538876058506,2,1.0,1.0,1.0,0.0003079291762894,59,0.0,2.0,2,1,1125,0,0,0,70,3,4,100.0,10.0,10.0,10.0,9.0,10.0,10.0,0.25,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,15.0,2
3008,0.0700538876058506,2,1.0,1.0,1.0,0.0003079291762894,59,0.0,2.0,1,1,1125,0,0,0,70,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,16.0,2
3009,0.0409545804464973,2,1.0,1.0,1.0,0.0001539645881447,59,100.0,1.0,1,1,1125,0,23,53,328,3,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,17.0,0
3010,0.0700538876058506,4,1.0,1.0,2.0,0.0001539645881447,27,100.0,1.0,1,2,25,0,0,4,94,3,4,90.0,9.0,10.0,9.0,10.0,9.0,9.0,0.31,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,17.0,1
3011,0.2246343341031562,8,1.0,1.0,4.0,0.0001539645881447,27,100.0,1.0,1,2,30,22,46,76,135,3,11,98.0,10.0,9.0,10.0,10.0,10.0,10.0,4.52,49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,18.0,0
3012,0.0132409545804464,4,1.0,2.0,3.0,0.0001539645881447,27,100.0,1.0,1,1,60,0,9,39,314,4,27,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.02,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,19.0,1
3013,0.0118552732871439,3,1.0,1.0,2.0,0.0001539645881447,27,100.0,1.0,2,1,48,25,55,79,354,3,8,93.0,9.0,9.0,10.0,10.0,10.0,10.0,1.79,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,13.0,0
3014,0.024172440338722,1,1.0,0.0,1.0,0.0003079291762894,27,96.0,2.0,1,7,42,8,38,68,343,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,22.0,0
3015,0.2246343341031562,1,1.5,1.0,1.0,0.0003079291762894,27,96.0,2.0,1,1,31,19,46,69,69,2,152,96.0,10.0,10.0,10.0,10.0,10.0,10.0,7.39,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,24.0,0
3016,0.024172440338722,2,1.0,1.0,1.0,0.0001539645881447,59,100.0,1.0,1,2,1125,28,56,86,87,4,7,94.0,10.0,9.0,9.0,10.0,8.0,9.0,2.96,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,20.0,0
3017,0.2246343341031562,2,1.0,1.0,2.0,0.0001539645881447,27,100.0,1.0,1,3,15,0,0,0,0,3,5,84.0,10.0,10.0,8.0,10.0,10.0,10.0,0.3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,7.0,2
3018,0.2246343341031562,4,1.5,2.0,2.0,0.0001539645881447,27,100.0,1.0,4,3,1125,0,0,0,127,3,1,80.0,10.0,8.0,8.0,8.0,8.0,10.0,0.05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,10.0,0
3019,0.0363356428021555,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,1,60,25,55,82,83,4,60,85.0,9.0,9.0,9.0,9.0,9.0,9.0,8.49,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,18.0,0
3020,0.0700538876058506,1,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,16.0,16
3021,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,59,100.0,1.0,1,1,1125,0,0,0,0,4,2,90.0,10.0,10.0,8.0,9.0,9.0,8.0,0.19,50,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,13.0,11
3022,0.2246343341031562,4,1.0,2.0,2.0,0.0001539645881447,59,80.0,1.0,1,3,31,1,26,26,26,4,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,18.0,0
3023,0.2246343341031562,4,2.0,2.0,2.0,0.0001539645881447,27,40.0,1.0,1,2,1125,9,16,16,266,2,8,93.0,9.0,10.0,10.0,10.0,8.0,9.0,0.32,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,12.0,0
3024,0.0210931485758275,6,1.5,2.0,3.0,0.0001539645881447,27,22.0,1.0,1,5,400,19,49,79,354,2,8,94.0,9.0,9.0,9.0,9.0,9.0,9.0,0.37,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,17.0,0
3026,0.0391070053887605,2,1.0,1.0,1.0,0.0003079291762894,27,100.0,2.0,1,1,1125,0,0,0,0,4,22,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.99,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,21.0,7
3027,0.1485758275596612,2,1.0,1.0,1.0,0.0003079291762894,27,90.0,2.0,1,1,15,20,46,76,167,2,52,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.58,105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,14.0,0
3028,0.1485758275596612,2,1.0,1.0,1.0,0.0003079291762894,27,90.0,2.0,1,2,1125,6,6,6,6,4,5,92.0,10.0,9.0,10.0,10.0,10.0,10.0,0.3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,23.0,0
3029,0.2246343341031562,2,1.0,1.0,1.0,0.0003079291762894,59,100.0,2.0,1,2,1125,14,33,63,153,3,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.67,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,12.0,0
3030,0.2246343341031562,4,1.0,2.0,2.0,0.0003079291762894,59,100.0,2.0,2,2,1125,11,32,62,152,3,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,9.0,0
3031,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,3,15,0,0,0,0,2,2,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.09,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,22
3032,0.1485758275596612,2,1.0,1.0,1.0,0.0003079291762894,59,100.0,2.0,1,2,1125,11,16,45,317,2,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.08,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,24.0,0
3033,0.1485758275596612,4,1.0,2.0,2.0,0.0003079291762894,59,100.0,2.0,2,2,1125,13,32,54,327,2,28,98.0,10.0,10.0,10.0,10.0,10.0,9.0,6.56,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,26.0,1
3034,0.0391070053887605,5,1.0,2.0,5.0,0.0001539645881447,27,100.0,1.0,1,1,1125,18,42,64,267,3,38,95.0,10.0,10.0,10.0,10.0,9.0,10.0,7.13,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,12.0,0
3035,0.0700538876058506,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,1,1125,4,21,40,315,2,12,93.0,10.0,9.0,10.0,10.0,9.0,10.0,4.56,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,0
3036,0.2246343341031562,4,2.0,2.0,2.0,0.0001539645881447,59,100.0,2.0,2,4,1125,0,7,37,92,3,4,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.61,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,13.0,0
3037,0.0409545804464973,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,2,1125,0,0,0,0,4,2,100.0,10.0,10.0,7.0,8.0,10.0,10.0,0.15,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,17.0,10
3038,0.0363356428021555,4,1.0,2.0,2.0,0.0001539645881447,27,100.0,1.0,1,10,1125,0,0,0,183,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,13.0,6
3040,0.0700538876058506,4,1.0,2.0,2.0,0.0003079291762894,27,90.0,2.0,2,1,1125,11,37,55,330,3,19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.73,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,18.0,0
3041,0.0700538876058506,2,1.0,1.0,1.0,0.0003079291762894,27,90.0,2.0,1,1,1125,9,22,22,275,4,16,93.0,10.0,10.0,10.0,10.0,10.0,9.0,3.53,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,16.0,0
3043,0.048960739030023,4,1.0,2.0,2.0,0.0001539645881447,27,100.0,1.0,4,1,1125,1,4,16,274,4,15,94.0,10.0,10.0,10.0,10.0,9.0,10.0,2.25,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,22.0,0
3044,0.0391070053887605,4,1.0,1.0,2.0,0.0001539645881447,27,40.0,1.0,2,2,1125,25,53,77,352,4,11,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0.89,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,16.0,1
3045,0.048960739030023,2,1.0,0.0,1.0,0.0001539645881447,27,100.0,5.0,1,2,60,21,45,75,350,2,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.75,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,15.0,0
3046,0.2246343341031562,2,1.0,1.0,1.0,0.0003079291762894,27,100.0,2.0,1,2,1125,8,23,53,139,4,12,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.63,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,9.0,0
3047,0.2246343341031562,2,1.0,2.0,1.0,0.0003079291762894,27,100.0,2.0,1,2,365,15,29,59,334,4,39,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.56,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,12.0,0
3048,0.2246343341031562,4,1.0,2.0,2.0,0.0001539645881447,59,100.0,1.0,1,2,1125,21,51,81,356,4,11,98.0,10.0,9.0,9.0,9.0,10.0,9.0,0.83,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,16.0,9
3049,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,4,1125,0,7,34,58,3,41,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.79,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,15.0,0
3050,0.0284834488067744,2,1.0,1.0,1.0,0.0001539645881447,27,80.0,1.0,2,1,21,30,60,90,365,2,8,88.0,10.0,10.0,10.0,10.0,9.0,9.0,0.32,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,13.0,1
3051,0.2246343341031562,2,1.0,0.0,2.0,0.0001539645881447,27,100.0,1.0,1,1,1125,0,0,0,0,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,12.0,26
3052,0.0210931485758275,2,1.0,1.0,1.0,0.0003079291762894,27,100.0,2.0,1,2,1125,7,37,67,342,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,16.0,1
3053,0.0210931485758275,2,1.0,1.0,1.0,0.0003079291762894,27,100.0,2.0,1,2,1125,20,50,73,342,2,15,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.6,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,18.0,0
3054,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,1,1125,0,0,11,12,4,4,80.0,9.0,9.0,10.0,10.0,8.0,9.0,0.54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,0
3055,0.0363356428021555,3,1.0,1.0,2.0,0.0001539645881447,27,100.0,1.0,2,3,1125,9,35,65,78,2,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.51,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,18.0,1
3056,0.0700538876058506,2,1.0,1.0,1.0,0.0003079291762894,27,100.0,2.0,1,2,1125,0,0,0,189,3,45,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.77,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,16.0,0
3057,0.0700538876058506,5,1.5,2.0,3.0,0.0003079291762894,27,100.0,2.0,2,2,1125,12,29,42,306,3,103,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.98,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,25.0,1
3058,0.1485758275596612,2,1.0,0.0,1.0,0.0001539645881447,27,100.0,1.0,1,2,1125,0,0,0,0,3,3,93.0,9.0,7.0,9.0,10.0,10.0,9.0,0.12,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,13.0,12
3059,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,59,100.0,1.0,1,2,15,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,23
3060,0.2246343341031562,2,1.0,1.0,1.0,0.0003079291762894,27,73.0,3.0,1,1,1125,30,60,90,365,4,6,97.0,10.0,10.0,9.0,8.0,10.0,10.0,0.23,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,14.0,6
3061,0.2246343341031562,5,1.0,2.0,4.0,0.0003079291762894,27,73.0,3.0,1,1,1125,28,58,88,363,4,17,98.0,10.0,10.0,10.0,9.0,10.0,10.0,0.66,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,13.0,6
3062,0.0560431100846805,2,1.0,1.0,1.0,0.0001539645881447,59,57.0,1.0,1,1,15,0,5,35,310,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,16.0,1
3063,0.0135488837567359,3,1.0,1.0,3.0,0.0001539645881447,27,100.0,1.0,1,2,1125,0,22,52,245,4,12,93.0,10.0,10.0,10.0,10.0,9.0,10.0,0.47,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,12.0,0
3064,0.0700538876058506,2,1.0,1.0,2.0,0.0001539645881447,27,100.0,1.0,2,1,1125,16,38,47,128,2,94,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.66,129,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,17.0,0
3065,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,27,88.0,1.0,1,1,30,0,11,41,41,3,6,90.0,9.0,9.0,9.0,10.0,9.0,9.0,0.54,45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,7.0,15.0,1
3066,0.0700538876058506,4,1.0,1.0,2.0,0.0003079291762894,59,100.0,2.0,2,2,1125,0,0,0,0,3,4,90.0,9.0,10.0,9.0,9.0,10.0,9.0,0.66,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,12.0,1
3067,0.0700538876058506,2,1.0,1.0,1.0,0.0003079291762894,59,100.0,2.0,1,1,30,0,0,0,38,3,5,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,11.0,1
3068,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,3,1125,0,0,15,15,3,2,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0.12,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,17.0,0
3069,0.1485758275596612,4,1.0,2.0,2.0,0.0001539645881447,27,100.0,1.0,2,6,1125,0,6,30,277,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,8.0,0
3070,0.2246343341031562,4,2.0,2.0,2.0,0.0001539645881447,27,100.0,2.0,1,2,1125,6,14,32,32,4,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.34,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,13.0,0
3071,0.0135488837567359,4,1.0,1.0,2.0,0.0001539645881447,27,100.0,1.0,2,2,30,5,28,47,92,2,9,87.0,10.0,9.0,9.0,9.0,9.0,9.0,0.48,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,16.0,0
3072,0.0363356428021555,5,1.0,1.0,3.0,0.0001539645881447,27,100.0,1.0,3,2,90,27,40,40,289,2,16,84.0,9.0,8.0,10.0,10.0,9.0,8.0,1.78,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,9.0,1
3073,0.2246343341031562,4,1.5,1.0,2.0,0.0001539645881447,27,100.0,1.0,2,2,1125,2,8,18,93,2,138,95.0,10.0,10.0,10.0,10.0,9.0,10.0,5.3,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,23.0,0
3074,0.0700538876058506,2,1.0,1.0,1.0,0.0001539645881447,27,33.0,1.0,1,2,90,26,56,86,361,2,13,80.0,9.0,9.0,9.0,9.0,8.0,9.0,0.74,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,8.0,3
3075,0.048960739030023,2,1.0,1.0,1.0,0.0001539645881447,59,100.0,1.0,2,2,21,0,0,0,0,2,18,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0.32,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,15.0,4
3076,0.0157043879907621,4,2.0,2.0,4.0,0.0001539645881447,27,100.0,1.0,1,2,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,13.0,23
3077,0.0135488837567359,4,2.0,3.0,4.0,0.0001539645881447,27,25.0,1.0,4,1,30,14,28,28,257,3,3,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.24,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,20.0,0
3078,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,1,10,30,54,84,85,4,12,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.67,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,17.0,0
3079,0.0409545804464973,6,1.0,3.0,3.0,0.0001539645881447,27,40.0,1.0,5,3,7,27,57,87,362,2,10,87.0,10.0,9.0,10.0,9.0,8.0,9.0,0.47,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,0
3080,0.042802155504234,2,1.0,1.0,1.0,0.0001539645881447,27,100.0,1.0,1,2,30,20,50,80,355,4,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,10.0,0
3081,0.1485758275596612,5,1.0,3.0,5.0,0.0001539645881447,26,88.0,2.0,1,2,15,9,23,53,87,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.16,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,9.0,0
3082,0.0204772902232486,2,1.5,1.0,1.0,0.0001539645881447,26,100.0,1.0,1,1,1125,0,0,0,127,4,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.14,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,17.0,2
3083,0.0560431100846805,4,1.0,2.0,3.0,0.0003079291762894,26,90.0,2.0,1,2,31,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,22.0,0
3084,0.0560431100846805,3,1.0,1.0,2.0,0.0003079291762894,26,90.0,2.0,1,1,15,0,0,0,0,3,63,95.0,10.0,9.0,10.0,10.0,9.0,9.0,2.42,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,17.0,1
3085,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,26,100.0,1.0,1,17,1125,0,9,39,40,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,15.0,0
3086,0.0560431100846805,2,1.0,1.0,1.0,0.0001539645881447,26,100.0,1.0,2,5,10,0,0,0,0,3,3,93.0,10.0,9.0,9.0,9.0,10.0,10.0,0.15,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,12.0,1
